split,audio_path,syllabary,target
train,training_data/processed/sentence_audio/Sentence_for_entry_1679.wav,ᏕᎨᎦᏨᏍᏗᏍᎬ ᎤᎾᎵᏰᏑᏍᏙᏍᏗ ᎠᎵᏰᏑᏍᏙ ᎤᎵᏰᏑᏍᏘᎬᎢ,tekekatshvhstihskv unaliyehsuhsthohsti aliyehsuhstho uliyehsuhsthkv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0246.wav,ᏓᏆᎴᎷ ᎭᏣᎥᎦ,takwalelu hatsa'vka
train,training_data/processed/sentence_audio/Sentence_for_entry_0373.wav,ᏌᏚ ᎢᏳᏩᏂᎸ ᎤᏒ ᎦᏳᎳ ᎠᏂᏟᏅᎢ,sa'tu iyuwanhilv uhsv kayula anilhi'nv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1346.wav,ᎯᎠ ᏗᎦᎶᎩᏍᎩ ᏆᎾ ᏓᏛᎯᏍᏗᏍᎪ ᏕᎦᎾᏕᎪᎢᏃ,hi'a tikalokihski kwhana tathvhihstihsko tekanateko'inho
train,training_data/processed/sentence_audio/Sentence_for_entry_0294.wav,ᎠᎦᏘᏏ ᎠᎦᏙᎵ ᏂᎪᎯᎸ ᎤᏕᏯᏙᏗᏍᎪᎢ,akhthihsi akhtholi nikohilv uteyhahthohtihsko'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0058.wav,ᎭᏓᏪᏐᎸᏍᏓ ᏙᏔᏍᏔᏰᏎᎦ,hatawehsolvhsta tothahsthayehseka
train,training_data/processed/sentence_audio/Sentence_for_entry_1628.wav,Ꮎ ᎠᎨᏯ ᎤᏰᎯ ᎤᏲᎭ,na akeyha uyhehi uyhoha
train,training_data/processed/sentence_audio/Sentence_for_entry_1005.wav,ᏌᎶᎵ ᎦᏙᎦ ᎦᏓᎠ ᎨᏛᎢ,saloli kathohka kata'a kethv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0300.wav,ᏑᏓᎵᏍᎪᎯ ᎠᏕᎸ ᎦᏈᏱᎭ ᏓᏆᎴᎳ ᏏᏅᏓ,sutalhsko atelv kakwiyiha takwalela hsinvta
train,training_data/processed/sentence_audio/Sentence_for_entry_0168.wav,ᎤᏙᏓ ᎤᏤᎵ ᏓᏆᎴᎳ ᎠᎯᎴᎭ,utota utseli takwalela ahi'leha
train,training_data/processed/sentence_audio/Sentence_for_entry_0443.wav,ᏐᏈᎵ ᎨᏯᏔᎯ ᎤᏍᎳᏛᎢ,sokwili keyhahthahi uhslhatv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1164.wav,ᎯᎩᏍᎪ ᎢᎳᏏᏗ ᎢᎦᏅᎯᏓ ᏍᏕᏱᏓ ᎤᏮᏔᏅ ᏩᎦ ᎠᎩᎾ ᎠᏍᎳᏗᏍᎬᎢ,hikhsko ilahsihti ikanvhita hsteyita uwhthanv wahka akina ahslhatihskv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0433.wav,ᏅᏓᎩ ᏥᏈᏍᏗ ᎠᏂᏍᏆᏂ ᎠᏁᎭ,nvtaki tskwihsti anihskwani aneha
train,training_data/processed/sentence_audio/Sentence_for_entry_1060.wav,ᎪᎢᎭ ᎭᏫᏯ ᎠᎩᎠ,ko'iha hawiya aki'a
train,training_data/processed/sentence_audio/Sentence_for_entry_1656.wav,ᎤᏗᏞᎩᏊ ᎤᎧᏛᎢ,utilhehkikwu ukhathv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1734.wav,ᎤᏍᏆᏂᎩᏗ ᎠᏂᏃᎮᏢᏍᎪ ᏳᏂᏬᏂᏌ,uhskwanikhti aninhohelhvhsko yuniwonihsa
train,training_data/processed/sentence_audio/Sentence_for_entry_0236.wav,ᎠᏍᎪᎵ ᎦᎸᎳᏗᏜ ᎤᏴᏖᏍᏗ ᎤᏁᏟᏔᏅᎢ,ahskholi kalvlatilha uyhvhthehsti unelhthanv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0071.wav,ᎤᏕᎶᎰᏒ ᎠᏥᎶᏄᎡᏍᎬᎢ,utelohohsv atsilonu'ehskv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0622.wav,ᎤᎾᏙᏓᏉᏅ ᎤᏒ ᎤᏬᏂᎯᏍᏗ ᏚᏒᏍᏔᏅᎢ ᎬᏩᏔᏲᏎᎳ ᎤᏬᏂᎯᏍᏗᎢ,unatotakwonhv uhsv uwonihihsti tuhsvhsthanv'i kvwahthayohsela uwonihihsti'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0541.wav,ᎯᎠ ᎠᏧᏣ ᎠᎧᎵ ᎠᏴᏫᏯᎢ,hi'a atshutsa ahkhali ayvwiya'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1220.wav,ᏦᎢᏁ ᎤᎦᏅᏓᏛ ᏫᏴᏆᏓᎩ,tso'ine ukanhtatv whiyhvhkwataki
train,training_data/processed/sentence_audio/Sentence_for_entry_0632.wav,ᏅᏃᎯ ᏕᎦᎾᏗᏫᏍᎬ ᎠᏫ ᏥᎪᎥ ᎤᏒ ᏥᎨᏒᎢ,nvnohi tekanatiwhskv awhi tsiko'v uhsv tsikehsv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0315.wav,ᎭᎴᏫᏍᏙᏓ ᏓᏆᎴᎳ,halewhihstohta takwalela
train,training_data/processed/sentence_audio/Sentence_for_entry_1771_02.wav,ᎤᏩᏌ ᎤᏅᏔ ᏄᎵᏍᏔᏂᏙᎸᎢ,uwahsa unhtha nulhsthanitolv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0981.wav,ᏎᎷ ᎤᏓ ᎪᏢᏔᏅ ᎦᏅᏃᏩ ᎪᎦᏍᏗᏍᎩ ᎨᏒᎢ ᎡᏚᏚ,selu uta kolhvhthanv kanvnowa kokhstihski kehsv'i etutu
train,training_data/processed/sentence_audio/Sentence_for_entry_0326.wav,ᏗᎵᏰᏑᎶ ᏓᎩᏲᎱᏏ,tiliyehsulo takiyohuhsi
train,training_data/processed/sentence_audio/Sentence_for_entry_1827.wav,ᎯᎠ ᎠᏍᎦᏯ ᏥᏈᏍᏗ ᏩᎦ ᏚᎾᏝᎠ,hi'a ahskaya tskwihsti wahka tunalha'a
train,training_data/processed/sentence_audio/Sentence_for_entry_1242.wav,ᏧᎳᏍᎩ ᎤᏍᎦᎵᏨ ᎯᎠ ᎠᏍᎦᏯ,tsulahski uhskalhtsv hi'a ahskaya
train,training_data/processed/sentence_audio/Sentence_for_entry_0336.wav,ᎦᎵᏦᏕ ᏓᎾᏁᏍᎨᏍᎬ ᎠᎵᏍᏕᎵᏍᎪᎢ,kalhtsote tananhehskehskv alhstelihsko'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1811.wav,Ꮭ ᏯᏆᎵᏍᏓᏴᏁ ᏑᎾᎴ ᏃᏊᏅ ᎠᎩᏲᏏᎭ,lha yakwalhstayvnhe hsunale nokwunhv akiyohsiha
train,training_data/processed/sentence_audio/Sentence_for_entry_0964.wav,ᎡᎵᏊᏍ ᏱᏍᎩᏃᎯᏍ ᎤᎿ ᎪᏢᏒ ᎦᏄᎪᎢᏍᏙᏗᎢ,elikwuhs yihskhinohihs unha kolhvhsv kanuko'ihstohti'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0904.wav,ᎦᎪ Ꮎ ᎦᎾᎵ ᎠᏍᎦᏯ,kako na kanali ahskaya
train,training_data/processed/sentence_audio/Sentence_for_entry_1189.wav,ᏍᎩᎦᏚ ᎢᏯᏓᏅᏖᏗ ᏧᎬᏩᎶᏗ ᎠᏗᏔᏍᏗ ᎠᏆᏚᎵᎭ,skikatu iyatanhthehti tsukvwalhti atithahsti akwatuliha
train,training_data/processed/sentence_audio/Sentence_for_entry_1599.wav,ᏚᎭᏁᎦᎸ ᏚᎧᏲᎯᏎᎭ,tuhaneka'lv tukhayohihseha
train,training_data/processed/sentence_audio/Sentence_for_entry_0408.wav,Ꮎ ᎤᏔᎾ ᎩᏟ ᏥᏍᎦᎭ,na uthana kilhi tsihskaha
train,training_data/processed/sentence_audio/Sentence_for_entry_0145.wav,ᎢᏤ ᎦᎵᏣᏗ ᎬᏗ ᎠᎪᏂᎭ,itse kalhtsati kvhti akoniha
train,training_data/processed/sentence_audio/Sentence_for_entry_0018.wav,ᎢᏤ ᎠᏓᏝᏁᏌᎵᏗ ᎤᏅᏁᎸ ᎤᏍᏓᏴᎲᏍᎩ,itse atalhanehsalhti unvnelv uhstayvhvhski
train,training_data/processed/sentence_audio/Sentence_for_entry_1367.wav,ᏂᎯ ᏍᏓᏟᏃᎮᏗ ᎤᏚᎵᎭ,nihi hstalhinohehti utuliha
train,training_data/processed/sentence_audio/Sentence_for_entry_0439.wav,ᎭᏏᏄᎦ ᎦᏛᏅ ᎭᏏᏁᏒᎢ,hahsinuka katvnv hahsinehsv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1142.wav,ᏝᏬᏚᎭ ᏓᏆᎴᎳ ᎦᏅᎦᎵᎭ,lhawothuha takwalela kanvkaliha
train,training_data/processed/sentence_audio/Sentence_for_entry_1400.wav,ᎣᎦᎳᎰᎹ ᏥᎩ ’ᎩᎦᎨ ᎠᏍᎦᏯ’ ᎠᏗᎭ ᎠᏂᏣᏓ ᎤᏂᏬᏂᎯᏍᏗ,oklhahoma tsiki kikake ahskaya atiha anitsahta uniwonihihsti
train,training_data/processed/sentence_audio/Sentence_for_entry_1285.wav,ᏣᎩᏁᎢᏍᏔᏅ ᎨᎵᏍᎬ,tsakhine'ihsthanv kelihskv
train,training_data/processed/sentence_audio/Sentence_for_entry_0798.wav,ᎦᏗᎨᏂ ᎤᏰᏝᎸ ᎫᎫ ᎤᏲᏨ ᎤᎳᏍᏛᏔᎾ ᎠᎹᏱ ᎠᏚᎯᏂᏙᎲᎢ,katikeni uyhelhalv kuku uyotsv ulahstvthana amayi atuhinitohv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1520.wav,ᎤᏙᎯᏳ ᎤᏓᏣᏘᏗ ᎠᏧᏣ,utohiyu utatsathti atshutsa
train,training_data/processed/sentence_audio/Sentence_for_entry_0673.wav,ᎭᎳ ᏧᎬᏩᎵᏗ ᏑᏟᎶᏓ ᏗᎦᏛᏗ,hala tsukvwalhti hsulhilota tikatvti
train,training_data/processed/sentence_audio/Sentence_for_entry_1328.wav,ᎢᎾᎨ ᎠᏁᎰ ᎩᏳᎦ,inake aneho khiyuka
train,training_data/processed/sentence_audio/Sentence_for_entry_1356.wav,ᎯᏍᎩ ᎾᏂᎠ ᏧᏂᎸᏫᏍᏓᏁᎯ,hihski nani'a tsunilvwhihstanehi
train,training_data/processed/sentence_audio/Sentence_for_entry_1597.wav,ᎤᎭᏠᎨ ᎦᏢᏍᎬ ᎢᏳᏍᏗ,uhalhoke kalhvhskv iyuhsti
train,training_data/processed/sentence_audio/Sentence_for_entry_0046.wav,ᏙᏯ ᎾᎥ ᏱᎦᎷᏤᎳ ᎠᏓᏃᏴᏟᏍᏗᏍᎪᎢ,toya na'v yikaluhtshela atanoyhvlhihstihsko'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0409.wav,ᎠᏍᎦᏯ ᎤᏍᎦᎵᏍᏗ ᎤᏁᏟᏔᏅ ᎩᏟ,ahskaya uhskalhsti unelhthanv kilhi
train,training_data/processed/sentence_audio/Sentence_for_entry_1816.wav,ᎥᎴ ᎠᏃᏍᏓ ᏗᎦᏰᏍᏗ ᎠᎾᏗᏍᎪ ᎢᎦᏓ,vle anohsta tikayhehsti anatihsko ikata
train,training_data/processed/sentence_audio/Sentence_for_entry_1331.wav,ᎪᎦ ᏎᎷ ᏗᏂᏃᏍᎩᏍᎩ,khoka hselu tininohskihski
train,training_data/processed/sentence_audio/Sentence_for_entry_0376.wav,ᎠᏂᏍᏆᏂᎢ ᏓᎨᏏ ᎪᎩ ᎢᏴᎢ,anihskwani'i takehsi koki iyv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1186.wav,ᎢᏌ ᏫᎩ ᏗᎦᏚᎲᎢ,ihsa whiki tikatuhv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0748.wav,ᏂᏚᎳᏑᏢᎾ ᎠᏨᏏᏰᎠ ᎠᏧᏣ,nitulahsulhvna atsvhsiye'a atshutsa
train,training_data/processed/sentence_audio/Sentence_for_entry_1530.wav,ᎤᏓᏅᏘᏌᏅ ᎬᏟ ᎤᎾᏝᎠ,utanhthihsanhv khvlhi unalha'a
train,training_data/processed/sentence_audio/Sentence_for_entry_0343.wav,ᎢᎦᏓ ᎠᏂᏣᎳᎩ ᎠᏂᎨᏳᏣ ᎤᏂᎸᏉᏗ ᎤᎾᎵᏍᎩᏍᏗᎢ,ikata anitsalak anikeyhuts unilvkwhti unalhskihsti'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0998.wav,ᎩᎶ ᎦᏒᏂᎬ ᎤᏛᎦᎾ ᎩᏟ ᎤᏓᎾᏫᏍᏔᏅᎢ,khilo kahsvnhkv uthvkana kilhi utanawhsthanv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1223.wav,ᏗᏍᏚᎢᏓ ᎢᎨᏎᏍᏗ ᏦᎳᏂ ᏕᎯᏍᏚᏅᎢ,tihstu'ita ikehsehsti tsolani tehihstunhv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0669.wav,ᎢᎸᏍᎩ ᏧᏕᏘᏴᏓ ᏗᏕᏲᎲᏍᎩ ᏂᎨᏐᎢ,ilvhski tsutethiyvta titeyhohvhski nikehso'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1675.wav,ᏏᏆ ᏧᎵᎩᏏ ᏕᎦᏅᎦᎵᎭ,sihkwa tsulikhsi tekanvkaliha
train,training_data/processed/sentence_audio/Sentence_for_entry_0902.wav,ᏥᏈᏍᏗ ᎦᎾᏝᎢ ᎤᏴᏗᏓᎾ ᎤᏤᎵᎪᎯ,tskwihsti kanalha'i uyhtita'na utselikohi
train,training_data/processed/sentence_audio/Sentence_for_entry_1084.wav,ᏒᎦᏔ ᏕᎦᏃᏍᎩᏍᎬ ᎫᎯᏍᏗᎭ,svkhtha tekanohskihskv kuhihstiha
train,training_data/processed/sentence_audio/Sentence_for_entry_0508.wav,ᎣᏓᎸ ᎦᎸᎳᏗ ᏓᎾᏁᏍᏓᏝᎲᏍᎪ ᎠᏬᎭᎵ,otalv kalvla'ti tananhehstalhahvhsko awoha'li
train,training_data/processed/sentence_audio/Sentence_for_entry_0961.wav,ᎠᏴ ᏥᎾᏏᏄᎦ ᏞᎦ,ayv tsinahsinuka lheka
train,training_data/processed/sentence_audio/Sentence_for_entry_0413.wav,ᎯᏲᎵᎦᏍ Ꮎ ᎠᏍᎦᏯ,hiyolikahs na ahskaya
train,training_data/processed/sentence_audio/Sentence_for_entry_0072.wav,ᎯᎠ ᎠᎵᏍᏇᏚᏬ ᏍᎪ ᎠᏕᎸ ᏧᎬᏩᏟᏗ,hi'a alhskwethuwo hsko atelv tsukvwalhti
train,training_data/processed/sentence_audio/Sentence_for_entry_1510_02.wav,ᏥᏈᏍᏗ ᎠᏂᏲᏁᎦ ᎦᏥᎪᏩᏘᎭ,tskwihsti aniyoneka katsikowahthiha
train,training_data/processed/sentence_audio/Sentence_for_entry_0509.wav,ᎦᏙ ᎤᏍᏗ ᎧᏅᏑᎸ ᎠᏯᎠ,kato uhsti khanvhsulv aya'a
train,training_data/processed/sentence_audio/Sentence_for_entry_0193.wav,ᎤᎦᎾᏬᏌ ᎤᎿᏪᏒ ᎦᏌᎴᎾ,ukanawohsa unhawehsv kahsalena
train,training_data/processed/sentence_audio/Sentence_for_entry_1277.wav,ᎤᏍᏗ ᎧᎾᏌᏛ ᎤᏓᏰᏝᎸ ᎠᏰᎳᏍᏗ ᎬᏗ,uhsti khanahsatv utayhelhalv ayelhsti kvhti
train,training_data/processed/sentence_audio/Sentence_for_entry_1455.wav,ᎢᏤ ᏓᏆᎴᎳ ᏓᏤᏝ ᏏᏅ ᎤᏪᏘ ᎨᏒᎢ,itse takwalela tatselha hsinhv uwethi kehsv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0750.wav,Ꮭ ᏯᎩᎸᏉᏗ ᏗᏆᎵᏰᏑᎶᏗ ᏱᏓᎩᎸᏫᏍᏓᏁᎭ,lha yakilvkwhti tikwaliyehsuloti yitakilvwhihstaneha
train,training_data/processed/sentence_audio/Sentence_for_entry_0245.wav,ᎤᏔᎾ ᏗᎦᏚᎲ ᏳᏪᎾ ᎠᏣᏅᏍᎪᎢ,uthana tikatuhv yuwena atsanvhsko'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0472.wav,ᏗᏔᎴᏍᏗ ᎬᏗ ᎤᏔᎴᏒ ᏯᏖᎾ,tithalehsti kvhti uthalehsv yhahthena
train,training_data/processed/sentence_audio/Sentence_for_entry_1033.wav,ᏍᏆᏞᏍᏗ ᎤᏩᏂᎳ ᎧᏴᏐᎵ ᎩᎦ ᏚᏴᏍᏉᎸᎢ,skwalhehsti uwanhila khayvhsoli kika tuyhvhskwolv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0414.wav,ᎠᏍᎦᏰᎬᏍᏓ ᎣᏍᏗᏁᎵ ᎤᏛᏅ ᎠᎨᏯ,ahskayekvhsta ohstineli utvnhv akeyha
train,training_data/processed/sentence_audio/Sentence_for_entry_0896.wav,ᏥᏳ ᎦᎸᎳᏗ ᎦᏃᎯᎵ,tsiyu kalvlati kanohili
train,training_data/processed/sentence_audio/Sentence_for_entry_0775_01.wav,ᎡᎳᏗ ᎤᎵᏍᏛᏡᏅᎢ,elati ulhstvlhunv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0154.wav,ᏧᎦᏅᏕᎾ ᎬᏂᏍᏙᏗ ᎯᎬᎭᎷᏯ,tsukanhtena kvnhihstohti hikvhaluyha
train,training_data/processed/sentence_audio/Sentence_for_entry_0461.wav,ᏒᎩ ᎢᎾᎨ ᎡᎯ ᏳᏅᏂᏍᏔᎾ ᎠᏂᏣᎳᎩ ᏧᏪᏥ ᏓᎾᏑᏴᏍᎪᎢ,svki inake ehi yunvnhihsthana anitsalaki tsuwetsi tanahsuyvhsko'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1702.wav,ᎩᎬᎭ ᏄᎵᏍᏔᏅ ᎤᏁᎦ ᎤᏄᏮ ᎩᎦ ᏚᏴᏍᏉᎳ,kikvha nulhsthanv uneka unhuwv kika tuyhvhskwola
train,training_data/processed/sentence_audio/Sentence_for_entry_0874.wav,ᎤᏪᏥ ᎠᏧᏣ ᎤᎵᎥᏂᎸᎢ,uwetsi atshutsa ulvnhilv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0406.wav,Ꮎ ᎠᏌᎳᏛ ᎠᏎᏒᏓ ᏂᎦᎵᏍᏓ,na ahsalatv ahsehsvta nikalhsta
train,training_data/processed/sentence_audio/Sentence_for_entry_1256.wav,ᏍᎪᎯ ᏧᏒᎯᏓ ᏙᎢ ᎤᏪᏙᎸ ᏚᎸᏫᏍᏓᏁᎲᎢ,skohi tsuhsvhita tho'i uwetolv tulvwhihstanehv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0983.wav,ᎦᏅᏍᎨᏂ ᎠᏥᏲᎴ ᏓᎿᏬᎢ ᎠᎴ ᎠᏥᏅᏍᏕᏍᏗ ᏄᎵᏍᏔᏁᎢ,kanvhskeni atsiyole tanhawo'i ale atsinvhstehsti nulhsthane'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1416.wav,ᎣᏏᏊᏍ ᏣᏓᏅᏔ,ohsikwuhs tsatanhtha
train,training_data/processed/sentence_audio/Sentence_for_entry_0160.wav,Ꮭ ᎩᎶ ᏳᎸᏉᏓ ᎠᎭᎳᏓ,lha khilo yulvkwhta ahalata
train,training_data/processed/sentence_audio/Sentence_for_entry_1042.wav,ᎠᏋᏅᎦ ᎪᎩ ᎢᏳᎵᏍᏙᏗᎢ,akwvnvka koki iyulhstohti'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1208.wav,ᏦᏍᏓᏓᏅᏟ ᎤᎸᏉᏗ ᏥᏍᏚ ᏧᏲᏍᏗᎢ,tsohstatanhvlhi ulvkwhti tsihstu tsuyhsti'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0613.wav,ᎯᎳ ᎢᏴ ᏙᏛᏂᏰᎵᏏ,hila iyv totvniyelihsi
train,training_data/processed/sentence_audio/Sentence_for_entry_0636.wav,ᎤᎾᏙᏓᏆᏍᎬ ᏗᎾᏕᏠᏆᏍᎩ ᏗᎨᏲᎲᏍᎩ ᏚᏬᏏᏌᏅ ᎤᏂᎪᎵᏰᎥᎢ,unatotakwahskv tinatelhohkwahski tikeyohvhski tuwohsihsanhv unikoliye'v'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0031.wav,Ꮲ ᎤᏪᏅᏍᏗ ᏯᏛᏅᎢᏍᏗ ᎠᏓᎨᏍᎪᎢ,lhv uwenvhsti yatvnv'ihsti atakhehsko'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1502.wav,ᏙᎯ ᏂᎨᏒᎾ ᎨᏒ ᎬᏯᏛᎦᏅ,thohi nikehsvna kehsv kvyathvkanv
train,training_data/processed/sentence_audio/Sentence_for_entry_0485.wav,ᎠᏘᏟᏗ ᎤᏬᏢᏅ ᎠᏂᏁᎵ ᎤᎿᏬᏍᏗ,athilhti uwolhvnhv anineli unhawohsti
train,training_data/processed/sentence_audio/Sentence_for_entry_0711_01.wav,ᏗᎾᏓᏅᏟᏍ ᎯᎠ ᎠᏂᏧᏣ,tinatanhvlhihs hi'a anitshutsa
train,training_data/processed/sentence_audio/Sentence_for_entry_0288.wav,ᏦᎳᏂ ᎠᎦᏘᎭ ᎩᎶᎢ,tsolani akhthiha khilo'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1213.wav,ᏥᏔᎦ ᎬᏣᏝᏅ ᎤᎸᏉᏗ ᎤᎩᏍᏗ,tsithaka kvtsalhanv ulvkwhti ukihsti
train,training_data/processed/sentence_audio/Sentence_for_entry_1079.wav,ᏤᏙᎸᎯᏍ ᎫᎫ,tsetolvhihs kuku
train,training_data/processed/sentence_audio/Sentence_for_entry_0959.wav,ᎡᎵᏊᏍ ᏓᏆᎴᎳ ᏱᏍᎩᎾᏌᏁᏏ,elikwuhs takwalela yihskinhsanehsi
train,training_data/processed/sentence_audio/Sentence_for_entry_1651.wav,ᎢᎾᏓ ᎤᏦᎾᏛ ᎤᏛᎦᎾ ᎤᏯᏅᏒᎢ,inata utsonathv uthvkana uya'nvhsv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1087.wav,ᏦᎢᎭ ᏧᏪᏥ ᏚᏭᏅ ᏑᎾᎴ ᏧᎩᏍᏗ,tso'iha tsuwetsi tuwunhv hsunale tsukihsti
train,training_data/processed/sentence_audio/Sentence_for_entry_0360.wav,ᎠᎺᏉ ᎠᏁᎯ ᎠᏣᏗ ᏧᎾᏔᎾ ᎨᏐᎢ,amekwo anehi atsa'ti tsunthana kehso'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0190.wav,ᎠᎵᏔᏬᏍᏗ ᎠᎩᏩᎯᏍᏗ ᎠᏆᏚᎵ,alhthawohsti akhiwahihsti akwatuli
train,training_data/processed/sentence_audio/Sentence_for_entry_0977_02.wav,ᏗᎦᏅᏠᏍᏗ ᏚᏗᏒᏁᎸᎢ,tikanvlhohsti tutsvnhelv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1166.wav,ᏑᏓᎵ ᎢᎳᏏᏗ ᏑᏓᎵ ᎢᏏᏔᏗᏍᏗ ᎢᎦᏘ Ꮎ ᎠᎳᏍᎦᎵᏍᎩ,sutali ilahsihti hsutali ihsihthatihsti ikathi na alahskalihski
train,training_data/processed/sentence_audio/Sentence_for_entry_1179.wav,ᏍᎪᎯ ᎢᎳᏏᏗ ᏂᎦᏅᎭ ᏥᏳ ᎤᏤᎵᎢ,skohi ilahsihti nikanvha tsiyu utseli'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0542.wav,ᏣᏛᎦᏅᎢᏍ ᎠᏲᏁᎦ ᏣᎳᎩ ᎦᏬᏂᏍᎬ,tsahthvkanvhs ayoneka tsalaki kawonihskv
train,training_data/processed/sentence_audio/Sentence_for_entry_0667.wav,ᎢᎬᏱ ᏗᎾᏓᏬᏍᎩ ᏧᏂᎳᏫᏍᏗ ᎠᏯᏙᎯᎯ ᏄᎵᏍᏔᏅᎢ,ikvyi tinatawohski tsunilawihsti ayathohihi nulhsthanv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1650.wav,ᎢᎦᏓ ᎠᎾᏑᏂᏙᎯ ᎤᏂᏥᏯ ᏓᏅᏗᏍᎪ ᏳᎾᏑᎿ,ikata anahsunhitohi unitsiya tanhtihsko yunahsunha
train,training_data/processed/sentence_audio/Sentence_for_entry_0515.wav,ᎠᎭᏂ ᎠᏰᏟ ᏦᏞᏍᏗ,ahani ayelhi tsolhehsti
train,training_data/processed/sentence_audio/Sentence_for_entry_0402.wav,ᎦᎷᏨ ᎯᏯᏎᎮᎸ ᎾᎿ ᎤᏗ ᏓᏆᎴᎳ,kaluhtsv hiyahsehelv nanha uhti takwalela
train,training_data/processed/sentence_audio/Sentence_for_entry_0322.wav,ᎦᏙ ᎤᏰᏟᏗ ᎠᎵᎮᎵᎦ,kato uyelhti alihelika
train,training_data/processed/sentence_audio/Sentence_for_entry_0958_02.wav,ᎯᎳ ᎢᏴ ᎦᏃᏴᎨᏍᏗ,hila iyv kanoyvkehsti
train,training_data/processed/sentence_audio/Sentence_for_entry_1820.wav,ᎦᏙ ᏱᎦᎵᏍᏓ ᎥᏍᎩᎾ ᏱᏄᎾᏛᏁᎳ,kato yikalhsta vhskina yinunatvnela
train,training_data/processed/sentence_audio/Sentence_for_entry_1298.wav,ᎠᏎᎢᏍ ᎯᏃᎯᏰᎢ,ahse'ihs hinohiye'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0454.wav,ᎠᏏᎳᏛ ᎠᏓᏬᎯᎳᏗᏍᎬ ᎤᏲᏍᏔᎾ ᎤᏑᎶ ᎤᏑᎴᏒ ᎣᏍᏓ ᏄᏩᏁᎸᎢ,ahsilatv atawohilatihskv uyohsthana uhsulo uhsulehsv ohsta nuwanelv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1860.wav,ᎯᎪᎥᎢᏍ ᎩᎶ ᏲᎾ ᎠᏁᏍᏗᏍᎬᎢ,hiko'v'ihs khilo yona anhehstihskv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1585.wav,ᎤᎩᏨᏓ ᎢᏴ ᎩᎳ ᏩᎩᎷᏨᎢ,ukitsvta iyv khila waki'luhtsv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1317.wav,ᏂᎪᎯᎸ ᏗᎪᏪᎵ ᏓᏅᏛᎥᏍᎪ ᎪᏛᎢ,nikohilv tikowheli tanhtv'vhsko kothv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1605.wav,ᏚᎾᏙᎥ ᏙᏪᎸᎦ ᎤᏟᏍᏓ,tunato'v thowhelvka ulhihsta
train,training_data/processed/sentence_audio/Sentence_for_entry_0705.wav,ᏗᎦᏘᏅᏘᏗ ᏧᎩᏍᏗ ᏄᎵᏍᏔᏅᎢ,tikhthinvthti tsukihsti nulhsthanv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0410.wav,ᎦᏙ ᎤᏍᏗ ᏭᏔᏅ ᎠᏍᎦᏂ,kato uhsti wuthanv ahskanhi
